time,open,high,low,close,volume
2019-9-8 8:00,10000,10412.65,10000,10391.63,3096.291
2019-9-9 8:00,10316.62,10475.54,10077.22,10307,14824.373
2019-9-10 8:00,10307,10382.97,9940.87,10102.02,9068.955
2019-9-11 8:00,10094.27,10293.11,9884.31,10159.55,10897.922
2019-9-12 8:00,10163.06,10450.13,10042.12,10415.13,15609.634
2019-9-13 8:00,10414.96,10440.55,10153.51,10341.34,19252.721
2019-9-14 8:00,10343.01,10419.97,10222.77,10332.25,20656.624
2019-9-15 8:00,10333.47,10359.2,10024.81,10302.22,20536.255
2019-9-16 8:00,10302,10353.81,10080.7,10249.27,20185.637
2019-9-17 8:00,10257.3,10270.63,10136.77,10186.52,22519.607
2019-9-18 8:00,10183.87,10256.65,10097.92,10155.16,20832.895
2019-9-19 8:00,10154.7,10331.62,9530.02,10245.3,26228.754
2019-9-20 8:00,10247.7,10279.3,10070.5,10166.35,23265.91
2019-9-21 8:00,10166.56,10175.3,9912.63,9983.33,23642.387
2019-9-22 8:00,9992.7,10089.52,9857,10023.04,23916.354
2019-9-23 8:00,10027.69,10046.91,9620,9701.96,31927.062
2019-9-24 8:00,9701.1,9792.83,7761.75,8495.83,74464.44
2019-9-25 8:00,8493.32,8725.24,8200,8430.07,48222.102
2019-9-26 8:00,8428.15,8464.4,7700.67,8060.15,60065.945
2019-9-27 8:00,8061.98,8260,7851.94,8176.52,40034.653
2019-9-28 8:00,8178.26,8311,8001.14,8195.38,33820.919
2019-9-29 8:00,8199,8226.35,7888.98,8041.96,35966.056
2019-9-30 8:00,8042.08,8331.89,7709.01,8285.84,54412.52
2019-10-1 8:00,8285.31,8499,8171,8290,39212.804
2019-10-2 8:00,8290,8365.92,8149.35,8352.14,30329.179
2019-10-3 8:00,8353.4,8386,8020,8220.27,33430.23
2019-10-4 8:00,8219.95,8227.42,7979.95,8130.56,28421.111
2019-10-5 8:00,8130,8175,8010,8122.14,30262.006
2019-10-6 8:00,8122.01,8148.43,7760,7852.79,41909.039
2019-10-7 8:00,7851.01,8330,7764.42,8186.88,62760.299
2019-10-8 8:00,8188.55,8322.01,8103.88,8167.62,44715.165
2019-10-9 8:00,8168.33,8700,8113,8559.77,65453.643
2019-10-10 8:00,8559.77,8640.89,8419.34,8556.02,44285.668
2019-10-11 8:00,8557,8788,8210,8255.58,69157.964
2019-10-12 8:00,8255.54,8397.45,8248.34,8300.22,37761.514
2019-10-13 8:00,8300.31,8456,8137.3,8274.66,43820.913
2019-10-14 8:00,8274.33,8381.77,8205.02,8346.05,61999.821
2019-10-15 8:00,8346.31,8408.62,8080,8160.01,86246.749
2019-10-16 8:00,8160.55,8184,7900.24,7992.21,70434.452
2019-10-17 8:00,7994.76,8124.63,7930,8069.2,58354.602
2019-10-18 8:00,8069.41,8117.3,7812,7943.94,75251.352
2019-10-19 8:00,7945.57,8108.54,7852.12,7947.13,78024.395
2019-10-20 8:00,7947.78,8300.5,7871.17,8218.23,78663.915
2019-10-21 8:00,8218.23,8334.57,8150,8201.74,59928.516
2019-10-22 8:00,8201,8290,8000,8020.89,69506.88
2019-10-23 8:00,8020.68,8047.78,7172.76,7465,108484.139
2019-10-24 8:00,7465.18,7495.81,7337.44,7411.35,66719.534
2019-10-25 8:00,7410.07,8800,7359,8650,165118.926
2019-10-26 8:00,8650,10408.48,8626.89,9232.22,248161.161
2019-10-27 8:00,9234.75,9803.83,9066.07,9533.32,163544.019
2019-10-28 8:00,9534.37,9930.13,9156.03,9217.36,155599.975
2019-10-29 8:00,9215.78,9569.1,9070,9415.02,124703.014
2019-10-30 8:00,9415.02,9418.65,8975.72,9165.3,98464.858
2019-10-31 8:00,9163.4,9438.64,8933,9150,98836.044
2019-11-1 8:00,9149.88,9280,9050.27,9231.01,87256.949
2019-11-2 8:00,9231.7,9375,9194.98,9287.8,56602.055
2019-11-3 8:00,9288.96,9366.69,9073,9197.88,75612.722
2019-11-4 8:00,9197.86,9550,9126.01,9395.46,90433.357
2019-11-5 8:00,9395.47,9457.13,9164.33,9313.2,113738.226
2019-11-6 8:00,9313.1,9450,9259.48,9343.6,73767.911
2019-11-7 8:00,9344.29,9381.93,9091.2,9219.64,77389.569
2019-11-8 8:00,9221.63,9259.3,8669.85,8775.03,151851.16
2019-11-9 8:00,8775.6,8878,8727,8811.15,66846.392
2019-11-10 8:00,8811.3,9187,8760,9041.31,91099.197
2019-11-11 8:00,9041.31,9072.91,8611.11,8728.93,113373.762
2019-11-12 8:00,8729.89,8889.06,8552.12,8817,107520.546
2019-11-13 8:00,8817.94,8838,8712,8774.76,58585.811
2019-11-14 8:00,8774.78,8798.06,8581.39,8642.25,87099.995
2019-11-15 8:00,8642.47,8780,8380,8473.27,145602.497
2019-11-16 8:00,8473.3,8540.54,8435,8491.06,48657.04
2019-11-17 8:00,8491.18,8631,8355.78,8504.04,72152.266
2019-11-18 8:00,8504.13,8504.71,8050,8183.26,123477.142
2019-11-19 8:00,8183.3,8212.87,8000,8131.7,110854.03
2019-11-20 8:00,8131.12,8230,8037.5,8094.05,87352.38
2019-11-21 8:00,8094.57,8131.51,7432,7621.9,180289.189
2019-11-22 8:00,7621.89,7765.03,6762.73,7262.72,371213.951
2019-11-23 8:00,7261.89,7345.84,7073.38,7305.99,139643.311
2019-11-24 8:00,7306.19,7324.92,6855.91,6900.86,183676.078
2019-11-25 8:00,6899.77,7386.29,6510.19,7102.03,333987.914
2019-11-26 8:00,7103.34,7340.06,7011.9,7150,193962.094
2019-11-27 8:00,7149.97,7669.2,6850,7506.77,297842.994
2019-11-28 8:00,7506.78,7643,7356,7415.79,175000.609
2019-11-29 8:00,7417,7850,7394.57,7736.66,185819.186
2019-11-30 8:00,7737.23,7800,7444.18,7542.93,141966.392
2019-12-1 8:00,7541.08,7541.08,7222.29,7387.38,196291.252
2019-12-2 8:00,7388,7416.75,7137.74,7291,143966.953
2019-12-3 8:00,7291.74,7404.42,7231.35,7290.86,84699.47
2019-12-4 8:00,7290.85,7800,7070,7191,274879.481
2019-12-5 8:00,7189.42,7480,7142.54,7384.99,176315.108
2019-12-6 8:00,7384.66,7602.44,7295.73,7522.1,136218.707
2019-12-7 8:00,7521.13,7616.91,7467.44,7487.2,83208.782
2019-12-8 8:00,7487.19,7559.39,7376,7508.2,84380.338
2019-12-9 8:00,7507.87,7676.48,7269.05,7337.49,136440.176
2019-12-10 8:00,7338.2,7403.71,7152,7220.98,126662.794
2019-12-11 8:00,7220.92,7267,7117.74,7205.77,97320.727
2019-12-12 8:00,7206.78,7295.12,7080,7194.77,140594.105
2019-12-13 8:00,7194.08,7298,7190,7252.98,80178.833
2019-12-14 8:00,7252.98,7266.14,7007.86,7061.34,97837.512
2019-12-15 8:00,7060.79,7196,7004.77,7115,87933.233
2019-12-16 8:00,7115.45,7147.34,6831,6887.54,117597.89
2019-12-17 8:00,6887.48,6940,6550,6618.96,166411.289
2019-12-18 8:00,6618.96,7479.99,6427,7277.44,328489.593
2019-12-19 8:00,7278.11,7367.87,7042.82,7146.29,158849.566
2019-12-20 8:00,7146.29,7217.08,7078.17,7184.39,86449.566
2019-12-21 8:00,7184.39,7185,7108,7131.01,44340.865
2019-12-22 8:00,7131.02,7517.61,7122,7502.92,129797.395
2019-12-23 8:00,7502.92,7691,7262,7314.01,215298.787
2019-12-24 8:00,7314.03,7434.55,7156.08,7252.04,149081.004
2019-12-25 8:00,7251.57,7267.63,7123.19,7201.45,96965.072
2019-12-26 8:00,7201.67,7438.8,7151,7197.46,133973.533
2019-12-27 8:00,7197.84,7270,7078.89,7248.4,112284.61
2019-12-28 8:00,7248.4,7359.15,7235,7311.48,91292.882
2019-12-29 8:00,7310.29,7527,7283.6,7383.67,102543.974
2019-12-30 8:00,7383.68,7400,7215.58,7240.43,94375.362
2019-12-31 8:00,7240.8,7319,7141,7189,89203.437
2020-1-1 8:00,7189.43,7260.43,7170.15,7197.57,56801.329
2020-1-2 8:00,7197.57,7209.59,6922,6962.04,115295.677
2020-1-3 8:00,6962.34,7407.28,6863.44,7341.72,208493.458
2020-1-4 8:00,7341.6,7400,7269.21,7350.71,92586.033
2020-1-5 8:00,7350.54,7495,7303,7354.36,117765.972
2020-1-6 8:00,7354.36,7808.65,7345,7757.39,168150.317
2020-1-7 8:00,7757.74,8215.33,7733,8152.49,280809.162
2020-1-8 8:00,8150.9,8468.42,7870.11,8059.84,321225.114
2020-1-9 8:00,8059.77,8060,7750.01,7818.59,187263.143
2020-1-10 8:00,7817.91,8210.62,7670,8207.09,253783.948
2020-1-11 8:00,8207.2,8292.19,8003.87,8020.56,164741.715
2020-1-12 8:00,8020.58,8195,7956.28,8186.7,108629.964
2020-1-13 8:00,8186.22,8200,8053.78,8113,74581.364
2020-1-14 8:00,8112.99,8893,8109.02,8825,290777.981
2020-1-15 8:00,8825,8921.2,8570.52,8825.3,237633.837
2020-1-16 8:00,8825.35,8868.21,8596.25,8725.08,167958.963
2020-1-17 8:00,8724.99,9039,8680,8918.72,205717.686
2020-1-18 8:00,8918.73,8995,8816,8925,114708.682
2020-1-19 8:00,8925,9205.3,8440.91,8705.85,225314.525
2020-1-20 8:00,8705.98,8750.37,8526.06,8650,125161.675
2020-1-21 8:00,8650,8790.1,8448.6,8742.43,107577.153
2020-1-22 8:00,8742.78,8820,8585.85,8684.57,94305.496
2020-1-23 8:00,8684.47,8694,8326,8409.6,163407.064
2020-1-24 8:00,8410,8528,8247,8441.96,144785.391
2020-1-25 8:00,8442.82,8455,8272,8344.64,96961.714
2020-1-26 8:00,8344.37,8624.45,8300,8611.21,117898.916
2020-1-27 8:00,8611.21,9015.48,8565,8913.61,172235.328
2020-1-28 8:00,8913.61,9436.06,8905,9398.98,244467.546
2020-1-29 8:00,9399.72,9460.52,9242,9311,169460.643
2020-1-30 8:00,9311.23,9599,9210.42,9525.67,190137.536
2020-1-31 8:00,9525.67,9550.72,9220,9364.51,146644.026
2020-2-1 8:00,9364.5,9477.76,9306,9392.74,109040.285
2020-2-2 8:00,9392.99,9489.92,9160.01,9338.2,148402.977
2020-2-3 8:00,9340.49,9647.61,9250,9300.64,159049.385
2020-2-4 8:00,9300.63,9368,9105,9198.35,147843.902
2020-2-5 8:00,9198.32,9799.08,9179.88,9630,212311.697
2020-2-6 8:00,9630,9884,9550,9778.12,200556.367
2020-2-7 8:00,9777.97,9900,9736.66,9821.52,129740.767
2020-2-8 8:00,9821.52,9956,9680.55,9906.43,129267.269
2020-2-9 8:00,9906.09,10184.34,9892.15,10167.38,143407.013
2020-2-10 8:00,10167.37,10213.56,9750,9865.56,184242.737
2020-2-11 8:00,9865.56,10409.96,9729.36,10229.06,190119.815
2020-2-12 8:00,10230.74,10479.98,10229.71,10339.99,159674.258
2020-2-13 8:00,10339.64,10540,10101,10239.63,213052.717
2020-2-14 8:00,10240.02,10390,10123.37,10356.82,130975.746
2020-2-15 8:00,10356.27,10389.75,9752.3,9914.99,152146.127
2020-2-16 8:00,9914.31,10060.45,9626.64,9921.86,141547.956
2020-2-17 8:00,9921.87,9971,9461.89,9716,185338.169
2020-2-18 8:00,9716,10270,9598,10174.32,166119.369
2020-2-19 8:00,10174.53,10286,9293.07,9593.65,187495.927
2020-2-20 8:00,9593.31,9700,9382.59,9601.99,143105.587
2020-2-21 8:00,9601.51,9759.59,9547,9681.39,98954.288
2020-2-22 8:00,9681.39,9710.7,9565,9659.2,58419.547
2020-2-23 8:00,9658.95,10018.9,9657,9943.12,97134.358
2020-2-24 8:00,9943.12,10000,9487.38,9662.95,157965.671
2020-2-25 8:00,9662.88,9686.78,9247,9326,168641.725
2020-2-26 8:00,9326,9384,8610,8792.22,267005.172
2020-2-27 8:00,8793.96,8978,8533.9,8828,200638.488
2020-2-28 8:00,8827.12,8908.86,8450,8699.57,196066.11
2020-2-29 8:00,8699.86,8799.83,8530,8531.98,103524.685
2020-3-1 8:00,8532.5,8762.24,8409,8537.84,174332.916
2020-3-2 8:00,8537.84,8972,8504.95,8919.7,160294.484
2020-3-3 8:00,8919.7,8922.34,8657.41,8765,160123.605
2020-3-4 8:00,8765,8853.88,8669.23,8756.93,105462.12
2020-3-5 8:00,8755.98,9172.3,8755.98,9062.81,161840.623
2020-3-6 8:00,9062.62,9179.75,8994.14,9139.48,115011.583
2020-3-7 8:00,9139.77,9204,8850,8897.18,125804.999
2020-3-8 8:00,8895.62,8897.71,7997.7,8038.46,237407.028
2020-3-9 8:00,8038.99,8182.31,7635.21,7932.15,334399.107
2020-3-10 8:00,7932.45,8156.31,7733,7897.66,257068.702
2020-3-11 8:00,7898.21,7988,7593.29,7938.39,220537.381
2020-3-12 8:00,7938.39,7969,4347,4764.65,784747.02
2020-3-13 8:00,4762.28,5971,3621.81,5570.26,935489.242
2020-3-14 8:00,5569.84,5638.42,5040,5167.01,316242.586
2020-3-15 8:00,5167.21,5954.47,5089.12,5357.32,356311.765
2020-3-16 8:00,5354.81,5361.26,4413.62,5026.26,621555.792
2020-3-17 8:00,5027.11,5529.98,4913.49,5307.38,429908.098
2020-3-18 8:00,5306.42,5435,4982.75,5389.64,402005.703
2020-3-19 8:00,5389.94,6400,5246.5,6159.6,499391.19
2020-3-20 8:00,6159.41,6911,5650,6203.77,571898.016
2020-3-21 8:00,6204.47,6457.17,5854.01,6183.69,387679.649
2020-3-22 8:00,6183.84,6408.91,5730.35,5810.17,391002.795
2020-3-23 8:00,5810.3,6619.9,5670,6463.84,489746.087
2020-3-24 8:00,6463.21,6840,6369,6741.33,437968.553
2020-3-25 8:00,6740.86,6960.71,6436.26,6673.41,400684.542
2020-3-26 8:00,6673.57,6777.5,6500,6733.76,281245.628
2020-3-27 8:00,6733.76,6840,6230,6353.64,258213.519
2020-3-28 8:00,6353.64,6354.74,6004,6230.95,341944.185
2020-3-29 8:00,6231.81,6260,5857.6,5876.27,251335.919
2020-3-30 8:00,5876.27,6606.15,5850,6391.08,387321.998
2020-3-31 8:00,6389.52,6516.63,6320,6407.1,262522.644
2020-4-1 8:00,6407.1,6693,6140,6641.51,390529.602
2020-4-2 8:00,6641.22,7290,6542.73,6791.63,531321.428
2020-4-3 8:00,6791.65,7049.11,6600,6729.8,411944.927
2020-4-4 8:00,6729.8,7020,6629.99,6851.1,319849.757
2020-4-5 8:00,6851.4,6893.44,6668.02,6768.9,239224.508
2020-4-6 8:00,6768.9,7370,6760,7325.73,461331.013
2020-4-7 8:00,7325.73,7457,7070.43,7192.9,419572.04
2020-4-8 8:00,7192.9,7417.83,7145.14,7357.66,332599.575
2020-4-9 8:00,7357.15,7365.69,7105.98,7278.65,293638.581
