open,high,low,close,volume
2021-06-22 21:30:00,206.083127,209.52289,205.166462,207.903125,57476733
2021-06-23 21:30:00,210.666456,219.067781,210.013123,218.856448,93297777
2021-06-24 21:30:00,224.996442,232.539767,222.536444,226.60644,137947295
2021-06-25 21:30:00,229.85977,231.269769,222.899777,223.956443,97490218
2021-06-28 21:30:00,223.879776,231.566402,223.439777,229.573104,64884541
2021-06-29 21:30:00,228.216438,229.169737,225.296441,226.919773,52143991
2021-06-30 21:30:00,226.589773,230.936436,226.046441,226.56644,56774642
2021-07-01 21:30:00,227.973105,229.329771,224.266442,225.973107,55903621
2021-07-02 21:30:00,226.32644,233.3331,224.419776,226.299774,81292203
2021-07-06 21:30:00,227.236939,227.999772,217.133183,219.85978,69853419
2021-07-07 21:30:00,221.423112,221.899778,212.773121,214.883118,56375936
2021-07-08 21:30:00,209.456457,218.143115,206.819793,217.603116,68320016
2021-07-09 21:30:00,217.728116,219.636447,214.896452,218.983114,54421698
2021-07-12 21:30:00,220.733113,229.079771,220.720113,228.566438,77781203
2021-07-13 21:30:00,228.773105,231.093102,222.098378,222.846444,62898338
2021-07-14 21:30:00,223.58311,226.203074,217.613116,217.793116,64923634
2021-07-15 21:30:00,219.463114,222.046445,212.626454,216.86645,60628773
2021-07-16 21:30:00,218.226448,218.899748,214.066453,214.739785,49112959
2021-07-19 21:30:00,209.963123,215.733084,207.09646,215.406451,63891333
2021-07-20 21:30:00,217.329783,220.796979,213.50012,220.166446,46461427
2021-07-21 21:30:00,219.86978,221.619745,216.76315,218.429782,41860055
2021-07-22 21:30:00,218.814048,220.723113,214.866485,216.419784,45317226
2021-07-23 21:30:00,215.453118,216.26645,212.433154,214.459786,43814875
2021-07-26 21:30:00,216.989783,222.733077,215.703118,219.206447,76009744
2021-07-27 21:30:00,221.133112,222.166444,209.079791,214.926452,98439968
2021-07-28 21:30:00,215.664784,218.323082,213.133154,215.659784,48019836
2021-07-29 21:30:00,216.59645,227.896439,216.26645,225.783108,91184002
2021-07-30 21:30:00,223.919109,232.509767,222.999777,229.066438,88969321
2021-08-02 21:30:00,233.3331,242.313091,232.799767,236.55643,100847395
2021-08-03 21:30:00,239.666427,240.883092,233.669766,236.579763,64860823
2021-08-04 21:30:00,236.999763,241.633092,236.309764,236.973096,51007992
2021-08-05 21:30:00,238.666428,240.316393,237.13643,238.209762,38758949
2021-08-06 21:30:00,237.299763,238.776428,232.543101,233.0331,46869193
2021-08-09 21:30:00,236.723097,239.676427,235.043098,237.919762,44146091
2021-08-10 21:30:00,237.996429,238.863094,233.959766,236.663097,40296955
2021-08-11 21:30:00,237.569762,238.393095,234.736432,235.939764,29401703
2021-08-12 21:30:00,235.446431,240.933092,233.1331,240.749759,53045111
2021-08-13 21:30:00,241.236425,243.299757,238.113095,239.056428,50194451
2021-08-16 21:30:00,235.023098,236.499763,225.466441,228.723105,69309978
2021-08-17 21:30:00,224.219776,224.859775,216.279784,221.903111,71163908
2021-08-18 21:30:00,223.249077,231.923101,223.116444,229.663104,61048186
2021-08-19 21:30:00,226.069774,228.849771,222.529777,224.489776,42940500
2021-08-20 21:30:00,227.616439,230.709736,224.566442,226.753107,44525639
2021-08-23 21:30:00,228.480438,237.376396,226.916606,235.433098,60794637
2021-08-24 21:30:00,236.893096,238.406428,234.213099,236.163097,39249252
2021-08-25 21:30:00,235.676431,238.989761,234.666432,237.06643,37936723
2021-08-26 21:30:00,236.103097,238.466428,232.539801,233.719766,39642915
2021-08-27 21:30:00,234.999765,238.333095,234.033133,237.306429,41501330
2021-08-30 21:30:00,238.238095,243.666423,237.576429,243.636423,55812715
2021-08-31 21:30:00,244.333089,246.79642,242.146425,245.239755,62566370
2021-09-01 21:30:00,244.693089,247.329753,243.756456,244.696422,39613044
2021-09-02 21:30:00,244.833088,246.989753,243.51309,244.129756,38390255
2021-09-03 21:30:00,244.082889,244.666422,241.399759,244.523089,45813180
2021-09-07 21:30:00,246.66642,253.399747,246.419754,250.973082,60119535
2021-09-08 21:30:00,253.859746,254.816412,246.924186,251.289749,56379164
2021-09-09 21:30:00,251.136416,254.033079,250.543116,251.619748,42233235
2021-09-10 21:30:00,253.199747,254.203079,244.839788,245.423088,45552555
2021-09-13 21:30:00,246.737853,248.259752,236.283097,247.666419,68857514
2021-09-14 21:30:00,247.523086,251.489749,245.466421,248.163085,55574698
2021-09-15 21:30:00,248.333085,252.286414,246.119754,251.943081,46073101
2021-09-16 21:30:00,250.943082,252.969747,249.203084,252.329748,41770220
2021-09-17 21:30:00,252.383081,253.679746,249.99975,253.16308,84612612
2021-09-20 21:30:00,244.852322,247.333086,239.541394,243.389757,74273030
2021-09-21 21:30:00,244.929755,248.246385,243.479757,246.459754,48992217
2021-09-22 21:30:00,247.841852,251.223049,246.373087,250.646416,45378861
2021-09-23 21:30:00,251.666415,252.733081,249.306417,251.213082,35842616
2021-09-24 21:30:00,248.629751,258.266408,248.186418,258.129742,64119130
2021-09-27 21:30:00,257.706409,266.333067,256.43641,263.786403,84212055
2021-09-28 21:30:00,262.399738,265.213068,255.393111,259.186407,76144342
2021-09-29 21:30:00,259.933073,264.499736,256.893076,260.436406,62828693
2021-09-30 21:30:00,260.333073,263.043237,258.333075,258.493075,53867936
2021-10-01 21:30:00,259.466407,260.25974,254.529745,258.406408,51094293
2021-10-04 21:30:00,265.499735,268.989698,258.706408,260.509739,91450114
2021-10-05 21:30:00,261.598472,265.769734,258.066409,260.196406,55297930
2021-10-06 21:30:00,258.733075,262.219738,257.739742,260.916406,43898347
2021-10-07 21:30:00,261.819738,268.333065,261.126406,264.536402,57587403
2021-10-08 21:30:00,265.403068,265.459735,260.303073,261.829738,50215862
2021-10-11 21:30:00,262.549737,267.079733,261.833071,263.979736,42601008
2021-10-12 21:30:00,266.9764,270.773063,265.523068,268.573065,66060186
2021-10-13 21:30:00,270.156397,271.803062,268.593065,270.35973,42360267
2021-10-14 21:30:00,271.829728,273.416393,271.116429,272.773061,36741546
2021-10-15 21:30:00,274.579192,281.069719,274.116393,281.009719,56773757
2021-10-18 21:30:00,283.929716,291.753042,283.82305,290.036377,72621804
2021-10-19 21:30:00,292.509707,292.649707,287.503046,288.089712,52143436
2021-10-20 21:30:00,288.449712,289.82971,285.793048,288.599711,42096198
2021-10-21 21:30:00,285.333048,299.9997,285.167915,297.999702,94444456
2021-10-22 21:30:00,298.499701,303.33303,296.98637,303.226363,68642573
2021-10-25 21:30:00,316.843016,348.339652,314.733019,341.619658,188556485
2021-10-26 21:30:00,341.562992,364.979635,333.813,339.476327,187245091
2021-10-27 21:30:00,346.552987,356.959643,343.59299,345.952987,115579492
2021-10-28 21:30:00,356.101311,360.332973,351.399649,359.012974,81639600
2021-10-29 21:30:00,360.619639,371.736295,357.734642,371.332962,89755340
2021-11-01 21:30:00,381.666285,403.249597,372.886294,402.86293,168146316
2021-11-02 21:30:00,386.45128,402.86293,381.999618,390.666276,128213519
2021-11-03 21:30:00,392.442941,405.129595,384.206282,404.619595,103885660
2021-11-04 21:30:00,411.469589,414.496252,405.666261,409.96959,76192306
2021-11-05 21:30:00,409.332924,413.289587,402.666264,407.362926,64886500
2021-11-08 22:30:00,383.261283,398.999601,377.666289,387.646279,100337245
2021-11-09 22:30:00,391.199609,391.499608,337.172996,341.166326,177317685
2021-11-10 22:30:00,336.802997,359.366307,329.103004,355.982977,128408294
2021-11-11 22:30:00,367.589632,368.322965,351.559648,354.502979,67189771
2021-11-12 22:30:00,349.166318,351.499649,339.732994,344.472989,76719520
2021-11-15 22:30:00,339.209661,343.992989,326.199674,337.796329,104327051
2021-11-16 22:30:00,334.436332,352.399614,334.059666,351.576315,79627156
2021-11-17 22:30:00,354.502979,373.21296,351.832981,363.00297,94336189
2021-11-18 22:30:00,368.849631,370.666296,358.339642,365.459635,62696852
2021-11-19 22:30:00,366.289634,379.57292,364.232969,379.019621,64926838
2021-11-22 22:30:00,387.442946,400.649599,377.476289,385.622948,99217626
2021-11-23 22:30:00,389.169611,393.499573,354.232979,369.676297,108515208
2021-11-24 22:30:00,360.12964,377.589622,353.999646,371.999628,67680781
2021-11-26 22:30:00,366.489634,369.593864,360.332973,360.639639,35042705
2021-11-29 22:30:00,366.9963,380.889619,366.729633,378.996288,58393459
2021-11-30 22:30:00,381.456285,389.332944,372.666294,381.586285,81276195
2021-12-01 22:30:00,386.897946,390.946242,363.586303,364.999635,68804162
2021-12-02 22:30:00,366.352967,370.999629,352.216314,361.532972,73114942
