,Unnamed: 0,open,high,low,close,volume,change_in_price,down_days,up_days,RSI,low_14,high_14,k_percent,r_percent,MACD,MACD_EMA,Price_Rate_Of_Change,On_Balance_Volume,Prediction
22,2010-02-03,2945.034,3005.13,2890.02,3003.835,101022537.0,69.12199999999984,0.0,69.12199999999984,38.37394438402409,2890.02,3268.81,30.04699173684629,-69.9530082631537,-49.09841402981829,-36.20009888598189,-0.0490771521272052,105526377.0,1
23,2010-02-04,2983.05,3015.13,2968.68,2995.308,99918364.0,-8.527000000000044,8.527000000000044,0.0,36.93057202127193,2890.02,3268.81,27.795876343092484,-72.20412365690751,-47.58724361894019,-38.48833371603995,-0.0426006875945315,5608013.0,0
24,2010-02-05,2936.197,2959.23,2918.91,2939.402,97274989.0,-55.90599999999995,55.90599999999995,0.0,28.749909317909182,2890.02,3268.81,13.036774994060051,-86.96322500593995,-49.738339847051066,-40.74686744141428,-0.0500932164473303,-91666976.0,0
25,2010-02-08,2936.452,2954.27,2922.19,2935.174,63299582.0,-4.2280000000000655,4.2280000000000655,0.0,28.20471831029367,2890.02,3255.13,12.36723179315822,-87.63276820684179,-51.12684068133149,-42.82915541864659,-0.0278930142935965,-154966558.0,0
26,2010-02-09,2932.09,2957.47,2929.21,2948.842,62282207.0,13.66800000000012,0.0,13.66800000000012,32.94762181409541,2890.02,3176.15,20.55778841785206,-79.44221158214793,-50.64243595650396,-44.39559895428848,-0.0126447838634276,-92684351.0,1
27,2010-02-10,2967.138,2983.18,2958.22,2982.5,55588005.0,33.6579999999999,0.0,33.6579999999999,43.54466319943023,2890.02,3147.83,35.8713781466972,-64.1286218533028,-47.2677678696391,-44.971146007267,-0.0038885918274444,-37096346.0,1
28,2010-02-11,2985.082,3001.64,2976.08,2985.499,56646305.0,2.9989999999997963,0.0,2.9989999999997963,44.44729723252693,2890.02,3137.0,38.65859583771958,-61.34140416228042,-43.86886141745708,-44.750347420040335,-0.0012688623259287,19549959.0,1
29,2010-02-12,2996.088,3018.86,2993.44,3018.133,56092124.0,32.634000000000015,0.0,32.634000000000015,53.73487016260101,2890.02,3107.2,58.98931761672343,-41.01068238327658,-38.336097608078944,-43.46590739791661,0.0261011912856636,75642083.0,1
30,2010-02-22,3016.703,3026.66,3002.81,3003.398,68505143.0,-14.734999999999673,14.734999999999673,0.0,49.42949541971569,2890.02,3028.65,81.7846065065282,-18.215393493471783,-34.64835719046687,-41.70064912931436,0.0234043328938808,7136940.0,0
31,2010-02-23,2998.907,2998.91,2938.75,2982.575,80392858.0,-20.82300000000032,20.82300000000032,0.0,43.717927029177496,2890.02,3026.66,67.73638758782195,-32.26361241217804,-32.89893150068883,-39.938909809898185,-0.0070776191102375,-73255918.0,0
32,2010-02-24,2964.984,3023.74,2955.07,3022.177,92918962.0,39.60200000000032,0.0,39.60200000000032,55.102423575697074,2890.02,3026.66,96.71911592505876,-3.2808840749412505,-28.21892176915708,-37.59342557450055,0.0089703629810358,19663044.0,1
33,2010-02-25,3026.656,3063.0,3022.37,3060.618,119670781.0,38.4409999999998,0.0,38.4409999999998,63.39531349708765,2890.02,3063.0,98.62296219216093,-1.377037807839092,-21.37188449087489,-34.347471463504576,0.0412383199031638,139333825.0,1
34,2010-02-26,3053.498,3067.53,3041.69,3051.943,101296291.0,-8.674999999999727,8.674999999999727,0.0,60.48619136228961,2890.02,3067.53,91.21908624866208,-8.780913751337936,-16.42013159805083,-30.760548461582992,0.0397826500234739,38037534.0,0
35,2010-03-01,3057.006,3093.09,3054.55,3087.842,111038878.0,35.89899999999989,0.0,35.89899999999989,67.58803272553868,2890.02,3093.09,97.41566947358052,-2.5843305264194827,-9.658092037499957,-26.538687104425016,0.047137147395486,149076412.0,1
36,2010-03-02,3089.706,3095.99,3060.96,3073.108,105327647.0,-14.733999999999924,14.733999999999924,0.0,62.28649125768409,2918.91,3095.99,87.07815676530404,-12.921843234695965,-5.369448941739847,-22.30374001676502,0.0303798826487846,43748765.0,0
37,2010-03-03,3074.099,3098.46,3061.47,3097.005,117156519.0,23.89699999999993,0.0,23.89699999999993,67.11391242923872,2918.91,3098.46,99.18964076858818,-0.8103592314118218,-0.1395418380516275,-17.869979524995426,0.0373492002509463,160905284.0,1
38,2010-03-04,3098.069,3102.4,3016.22,3023.373,126383889.0,-73.63200000000006,73.63200000000006,0.0,46.123810402655245,2922.19,3102.4,56.14727262638032,-43.85272737361968,-1.6501979335789656,-14.625484122446975,0.001736172660383,34521395.0,0
39,2010-03-05,3026.639,3044.17,3011.09,3031.065,92259665.0,7.692000000000007,0.0,7.692000000000007,48.08106947963305,2929.21,3102.4,58.81113228246434,-41.18886771753566,-2.226061537060559,-12.14526992835546,0.0092118993220344,126781060.0,1
40,2010-03-08,3036.415,3058.83,3030.91,3053.232,81011950.0,22.16699999999992,0.0,22.16699999999992,53.67690067000305,2938.75,3102.4,69.95539260617166,-30.04460739382835,-0.9524790024411232,-9.90647367351989,0.0236899323571075,207793010.0,1
41,2010-03-09,3053.26,3084.85,3028.69,3069.141,92381803.0,15.909000000000106,0.0,15.909000000000106,57.47259809794056,2938.75,3102.4,79.67674915979224,-20.32325084020776,1.278364884612074,-7.669315645536263,0.0155397913490837,300174813.0,1
42,2010-03-10,3067.15,3085.99,3034.74,3048.927,84612953.0,-20.213999999999945,20.213999999999945,0.0,51.30886695071136,2938.75,3102.4,67.32477849068138,-32.675221509318625,1.452230921193859,-5.844882167681812,-0.0038198167821008,215561860.0,0
43,2010-03-11,3050.644,3070.93,3025.31,3051.282,79872195.0,2.355000000000018,0.0,2.355000000000018,52.00086178714506,2938.75,3102.4,68.76382523678588,-31.23617476321412,1.7537180389404057,-4.325079380423015,-0.0002165833372379,295434055.0,1
44,2010-03-12,3051.474,3057.52,3011.97,3013.412,71418912.0,-37.870000000000346,37.870000000000346,0.0,41.149784858349726,2938.75,3102.4,45.62297586312237,-54.37702413687763,-0.9637006958305392,-3.652774360490956,-0.0241042125860068,224015143.0,0
45,2010-03-15,3010.722,3013.52,2963.49,2976.939,63749768.0,-36.47299999999996,36.47299999999996,0.0,33.403718621175955,2955.07,3102.4,14.843548496572115,-85.15645150342789,-5.912038498163383,-4.10464293334717,-0.0312937260909803,160265375.0,0
46,2010-03-16,2974.487,2993.84,2963.44,2993.838,59627991.0,16.899000000000342,0.0,16.899000000000342,39.49288078097743,2963.44,3102.4,21.875359815774416,-78.12464018422558,-8.405021264929928,-4.964742575742434,-0.0333118609753616,219893366.0,1
47,2010-03-17,2999.815,3050.76,2994.89,3050.479,87085699.0,56.64099999999962,0.0,56.64099999999962,55.29946673956356,2963.44,3102.4,62.63601036269412,-37.36398963730589,-5.847040111367733,-5.14120601813376,0.0089654832533068,306979065.0,1
48,2010-03-18,3053.158,3063.59,3035.02,3046.089,91379124.0,-4.389999999999873,4.389999999999873,0.0,54.03704431032045,2963.44,3102.4,59.47682786413346,-40.52317213586653,-4.119515956761006,-4.936864360282213,0.0049566736444119,215599941.0,0
49,2010-03-19,3046.749,3069.66,3031.02,3067.75,88481189.0,21.661000000000055,0.0,21.661000000000055,59.32376531268344,2963.44,3102.4,75.06476683937818,-24.93523316062182,-1.025620947297739,-4.154604512899695,0.0047549613000257,304081130.0,1
50,2010-03-22,3069.66,3083.34,3061.76,3074.576,96499411.0,6.826000000000022,0.0,6.826000000000022,60.95667053186236,2963.44,3102.4,79.97697179044326,-20.023028209556752,1.943916446486128,-2.9348863943035672,0.0017708537991574,400580541.0,1
51,2010-03-23,3076.957,3082.97,3051.21,3053.125,92867190.0,-21.451000000000025,21.451000000000025,0.0,53.211127675633946,2963.44,3102.4,64.54015544041445,-35.45984455958555,2.565467576251649,-1.8348055516303192,0.0013768778327587,307713351.0,0
52,2010-03-24,3058.928,3076.75,3052.21,3056.808,89266365.0,3.6829999999999927,0.0,3.6829999999999927,54.36001696466214,2963.44,3085.99,76.18767849857213,-23.812321501427867,3.312191450860155,-0.805398628732708,0.0018110420472443,396979716.0,1
53,2010-03-25,3051.356,3051.36,3012.31,3019.176,90190542.0,-37.63200000000006,37.63200000000006,0.0,42.156094065993166,2963.44,3085.99,45.480212158302734,-54.51978784169727,0.9009639383534704,-0.4641241202224605,0.0019127819229498,306789174.0,0
54,2010-03-26,3017.215,3067.71,3009.91,3059.715,93077716.0,40.539000000000215,0.0,40.539000000000215,54.77591740553109,2963.44,3085.99,78.55977152182807,-21.440228478171925,2.19222677090238,0.0671485426612808,0.0278057427444768,399866890.0,1
55,2010-03-29,3076.048,3130.28,3071.69,3123.798,131895114.0,64.08299999999963,0.0,64.08299999999963,67.64939287345287,2963.44,3130.28,96.1148405658113,-3.885159434188696,8.226916667184923,1.6991082734522645,0.0434091624196097,531762004.0,1
56,2010-03-30,3123.832,3132.58,3113.77,3128.468,102431515.0,4.670000000000073,0.0,4.670000000000073,68.4056294929332,2963.44,3132.58,97.56887785266638,-2.431122147333619,13.228440434862025,4.00498160757133,0.0255661487917142,634193519.0,1
57,2010-03-31,3129.574,3130.11,3101.76,3109.105,101143351.0,-19.36299999999983,19.36299999999983,0.0,61.52496595255777,2963.44,3132.58,86.12096488116357,-13.879035118836423,15.467290041493015,6.297448783723986,0.0206875111002995,533050168.0,0
58,2010-04-01,3111.935,3148.34,3111.93,3147.416,126779213.0,38.31100000000015,0.0,38.31100000000015,68.71018782865218,2963.44,3148.34,99.50027041644132,-0.4997295835586683,20.07043866907634,9.05205203756596,0.0259688696927715,659829381.0,1
59,2010-04-02,3154.77,3159.6,3141.87,3157.957,122789383.0,10.540999999999713,0.0,10.540999999999713,70.46147058920157,2963.44,3159.6,99.16241843393146,-0.8375815660685311,24.280519739072588,12.097750245386209,0.0271195117635731,782618764.0,1
60,2010-04-06,3170.612,3177.97,3141.93,3158.681,116814703.0,0.7240000000001601,0.0,0.7240000000001601,70.59191477439171,2994.89,3177.97,89.46416866943426,-10.535831330565744,27.35880270355756,15.14996447902424,0.0345731013306038,899433467.0,1
61,2010-04-07,3156.314,3161.08,3132.24,3148.222,103521570.0,-10.458999999999833,10.458999999999833,0.0,65.75193137486994,3009.91,3177.97,82.29917886469141,-17.70082113530858,28.63034808426937,17.84604384438021,0.0299050512822527,795911897.0,0
62,2010-04-08,3143.451,3143.83,3110.26,3118.709,114643389.0,-29.51300000000037,29.51300000000037,0.0,53.75254487913322,3009.91,3177.97,64.73818874211592,-35.26181125788408,26.962656714129025,19.66936784897875,0.0329669419735716,681268508.0,0
63,2010-04-09,3118.926,3146.46,3114.79,3145.347,105425960.0,26.63800000000037,0.0,26.63800000000037,61.13849409334589,3009.91,3177.97,80.58848030465333,-19.411519695346666,27.459217513873227,21.22733875991184,0.0279869203504248,786694468.0,1
64,2010-04-12,3151.888,3156.21,3111.9,3129.263,137962701.0,-16.084000000000287,16.084000000000287,0.0,55.01702150504966,3009.91,3177.97,71.01808877781751,-28.981911222182493,26.259947883226232,22.233861090018163,0.0017494729172629,648731767.0,0
65,2010-04-13,3129.692,3173.634,3101.483,3161.251,143982040.0,31.988000000000284,0.0,31.988000000000284,63.42145630307829,3009.91,3177.97,90.05176722599096,-9.948232774009046,27.5578776631578,23.298664832414502,0.0104789309016426,792713807.0,1
66,2010-04-14,3161.551,3167.66,3145.55,3166.183,106435847.0,4.931999999999789,0.0,4.931999999999789,64.5981676263805,3009.91,3177.97,92.98643341663704,-7.013566583362972,28.65170827241536,24.36927386449516,0.0183583378496383,899149654.0,1
67,2010-04-15,3168.139,3181.66,3135.99,3164.966,106263908.0,-1.2170000000000982,1.2170000000000982,0.0,64.0118682376594,3009.91,3181.66,90.28005822416306,-9.719941775836949,29.085263293194203,25.31247199274072,0.0055760026637723,792885746.0,0
68,2010-04-16,3159.672,3159.67,3121.37,3130.302,80934918.0,-34.66399999999976,34.66399999999976,0.0,49.304843276887006,3071.69,3181.66,53.298172228789845,-46.70182777121016,26.340697524492956,25.51811714138992,-0.0087572440030057,711950828.0,0
69,2010-04-19,3096.785,3096.78,2977.77,2980.297,129360505.0,-150.0050000000001,150.0050000000001,0.0,22.96238538571504,2977.77,3181.66,1.2393937907695547,-98.76060620923045,11.974794637279048,22.80945219485569,-0.0564742055307262,582590323.0,0
70,2010-04-20,2980.081,2998.91,2941.35,2979.533,101732249.0,-0.7640000000001237,0.7640000000001237,0.0,22.890513708286647,2941.35,3181.66,15.889059964212892,-84.11094003578711,0.5227963730135343,18.352120443722487,-0.0535823077279811,480858074.0,0
71,2010-04-21,2984.618,3034.33,2972.1,3033.278,116308514.0,53.74499999999989,0.0,53.74499999999989,38.5120404411806,2941.35,3181.66,38.25392201739416,-61.74607798260584,-4.183364515319681,13.84502297726129,-0.0273930655280758,597166588.0,1
72,2010-04-22,3021.289,3023.64,2978.46,2999.484,121726664.0,-33.79399999999987,33.79399999999987,0.0,33.576838702936286,2941.35,3181.66,24.191252964920324,-75.80874703507968,-10.509382233139604,8.974141524810161,-0.0463742156270835,475439924.0,0
73,2010-04-23,2995.568,3015.63,2966.78,2983.537,103518713.0,-15.947000000000116,15.947000000000116,0.0,31.38684274179261,2941.35,3181.66,17.555241146851944,-82.44475885314806,-16.613782579922827,3.8565563589390064,-0.046568792715729,371921211.0,0
74,2010-04-26,2988.077,2996.83,2965.83,2969.503,89146675.0,-14.03399999999965,14.03399999999965,0.0,29.43721955514076,2941.35,3181.66,11.715284424285404,-88.2847155757146,-22.323111667216835,-1.3793775286131569,-0.0606557340748963,282774536.0,0
75,2010-04-27,2962.145,2962.15,2866.34,2907.928,108271273.0,-61.57500000000027,61.57500000000027,0.0,22.3948098896946,2866.34,3181.66,13.189141189902251,-86.81085881009774,-31.440377799644462,-7.391577842161177,-0.0815666687617235,174503263.0,0
76,2010-04-28,2883.167,2916.68,2865.47,2900.331,83749411.0,-7.596999999999753,7.596999999999753,0.0,21.657223508800783,2865.47,3181.66,11.025332869477316,-88.97466713052269,-38.82938720111315,-13.679139930927365,-0.0836138524078931,90753852.0,0
77,2010-04-29,2912.196,2928.93,2867.94,2869.139,89344434.0,-31.192000000000007,31.192000000000007,0.0,18.73409895203029,2865.47,3181.66,1.1603782535818097,-98.8396217464182,-46.65819366914593,-20.274950860661534,-0.0834306082927461,1409418.0,0
78,2010-04-30,2867.649,2875.81,2820.95,2870.611,88734444.0,1.4719999999997526,0.0,1.4719999999997526,19.327004102096357,2820.95,3181.66,13.767569515677428,-86.23243048432258,-52.14262670563812,-26.648486170420128,-0.0368037145291224,90143862.0,1
79,2010-05-04,2821.354,2862.55,2809.13,2835.277,66079844.0,-35.33399999999983,35.33399999999983,0.0,16.078052688971454,2809.13,3181.66,7.018763589509557,-92.98123641049044,-58.658146069466966,-33.05041826334185,-0.048415640974609,24064018.0,0
80,2010-05-05,2804.514,2857.29,2770.33,2857.151,95340578.0,21.8739999999998,0.0,21.8739999999998,25.07488093088897,2770.33,3181.66,21.10738336615368,-78.89261663384633,-61.35235517114916,-38.710805724911616,-0.058064905359812,119404596.0,1
81,2010-05-06,2838.951,2838.95,2735.0,2739.702,92649316.0,-117.4489999999996,117.4489999999996,0.0,15.067449213179884,2735.0,3159.67,1.1072126592413465,-98.89278734075866,-72.11713122499987,-45.39207090047981,-0.0866088967302375,26755280.0,0
82,2010-05-07,2685.992,2732.18,2665.81,2688.383,92026260.0,-51.319000000000415,51.319000000000415,0.0,12.5435065462773,2665.81,3096.78,5.237719562846568,-94.76228043715344,-83.81626974212622,-53.07691073832813,-0.0989275480746509,-65270980.0,0
83,2010-05-10,2690.859,2713.06,2646.59,2698.757,81854050.0,10.374000000000253,0.0,10.374000000000253,15.832041831537495,2646.59,3034.33,13.454118739361414,-86.5458812606386,-91.20033398256692,-60.701595442355774,-0.0911755266790436,16583070.0,1
84,2010-05-11,2745.604,2751.07,2638.53,2647.574,87897107.0,-51.18299999999999,51.18299999999999,0.0,13.04056379833591,2638.53,3034.33,2.2849924204143197,-97.71500757958567,-100.02342659552188,-68.56596171852055,-0.0895324781081237,-71314037.0,0
85,2010-05-12,2628.019,2668.12,2604.2,2655.714,82544160.0,8.139999999999873,0.0,8.139999999999873,15.765971210641723,2604.2,3023.64,12.281613580011472,-87.71838641998852,-105.147356911737,-75.88224079105052,-0.0843410631407243,11230123.0,1
86,2010-05-13,2653.579,2711.07,2646.9,2710.507,83077733.0,54.79300000000012,0.0,54.79300000000012,32.256388461883475,2604.2,3015.63,25.838417227718004,-74.161582772282,-103.59735659673196,-81.42526397272563,-0.0552890605857715,94307856.0,1
87,2010-05-14,2692.096,2712.86,2677.19,2696.629,73368024.0,-13.878000000000156,13.878000000000156,0.0,30.510779033670275,2604.2,2996.83,23.54099279219623,-76.45900720780377,-102.3080851401346,-85.60182821858793,-0.0606080029652223,20939832.0,0
88,2010-05-17,2663.882,2663.88,2557.24,2559.931,82648326.0,-136.6979999999999,136.6979999999999,0.0,18.89147045125577,2557.24,2962.15,0.6645921315848599,-99.33540786841512,-111.0258417011164,-90.68663092715182,-0.0971143207524344,-61708494.0,0
89,2010-05-18,2555.141,2603.32,2529.63,2594.783,82792386.0,34.85199999999986,0.0,34.85199999999986,27.06274588840792,2529.63,2928.93,16.31680440771346,-83.68319559228654,-113.81279045811698,-95.31186284211957,-0.0918285382886658,21083892.0,1
90,2010-05-19,2581.63,2623.96,2554.98,2587.807,71372186.0,-6.976000000000113,6.976000000000113,0.0,26.447381063127708,2529.63,2928.93,14.569747057350291,-85.43025294264972,-115.2551038830079,-99.30051105635084,-0.0554421612277541,-50288294.0,0
91,2010-05-20,2571.54,2609.64,2551.45,2555.94,66390044.0,-31.86699999999973,31.86699999999973,0.0,23.61686472778325,2529.63,2875.81,7.600092437460268,-92.39990756253972,-117.61160481914068,-102.96272981335537,-0.0492649298853622,-116678338.0,0
92,2010-05-21,2492.575,2584.45,2481.97,2583.522,83856090.0,27.58199999999988,0.0,27.58199999999988,30.99268925853185,2481.97,2862.55,26.683483104734883,-73.31651689526511,-115.91870678202986,-105.55392520960716,-0.0426992871162539,-32822248.0,1
93,2010-05-24,2596.318,2680.49,2596.32,2673.423,112497272.0,89.90099999999984,0.0,89.90099999999984,49.37700923320721,2481.97,2857.29,51.010604284344,-48.989395715656,-106.10443463492902,-105.66402709475707,0.0097632776269898,79675024.0,1
94,2010-05-25,2654.359,2659.74,2609.09,2622.63,93269050.0,-50.79299999999967,50.79299999999967,0.0,42.07039318078057,2481.97,2838.95,39.40276766205398,-60.59723233794602,-101.25531259815534,-104.78228419488858,-0.0124576667517661,-13594026.0,0
95,2010-05-26,2620.853,2644.94,2610.51,2625.793,68710464.0,3.163000000000011,0.0,3.163000000000011,42.67984877421135,2481.97,2751.07,53.44593088071353,-46.55406911928646,-96.04998283540044,-103.0358239221224,-0.0312539314600552,55116438.0,1
96,2010-05-27,2615.105,2662.08,2583.55,2655.918,87883569.0,30.125,0.0,30.125,48.620169871100096,2481.97,2751.07,64.6406540319584,-35.35934596804159,-88.4752242830682,-100.12370399315294,-0.0150969970285121,143000007.0,1
97,2010-05-28,2680.403,2686.54,2641.41,2655.767,86947998.0,-0.1510000000002946,0.1510000000002946,0.0,48.59104549468848,2481.97,2751.07,64.58454106280186,-35.415458937198146,-81.54431680308244,-96.40782655395611,0.0374369465426998,56052009.0,0
98,2010-05-31,2647.868,2665.39,2591.53,2592.147,78743882.0,-63.61999999999989,63.61999999999989,0.0,37.63220797549388,2481.97,2712.86,47.71839404045216,-52.281605959547846,-80.25758760113149,-93.17777876256874,-0.0010158845652988,-22691873.0,0
99,2010-06-01,2577.763,2598.9,2534.27,2568.283,74666113.0,-23.864000000000036,23.864000000000036,0.0,34.28551126546665,2481.97,2712.86,37.38273636796743,-62.61726363203258,-80.23766995320557,-90.5897570001689,-0.0075446120981973,-97357986.0,0
100,2010-06-02,2548.542,2572.34,2521.06,2571.423,64866634.0,3.1399999999998727,0.0,3.1399999999998727,35.160953690825934,2481.97,2712.86,38.74269132487325,-61.25730867512675,-79.05723107358563,-88.28325181447637,0.0060576539355383,-32491352.0,1
101,2010-06-03,2575.77,2596.14,2551.53,2552.656,69502328.0,-18.766999999999825,18.766999999999825,0.0,32.2024726609116,2481.97,2686.54,34.55345358556978,-65.44654641443022,-78.72794072476381,-86.37218959628473,-0.0119472564971383,-101993680.0,0
102,2010-06-04,2536.231,2556.97,2527.87,2553.593,56518495.0,0.936999999999898,0.0,0.936999999999898,32.529522972356844,2481.97,2686.54,35.01148751038764,-64.98851248961236,-77.49799600926326,-84.59735087869532,-0.0448226861218744,-45475185.0,1
103,2010-06-07,2508.329,2527.1,2491.66,2511.729,65697988.0,-41.86400000000003,41.86400000000003,0.0,26.051022154049814,2481.97,2686.54,14.547098792589331,-85.45290120741068,-78.98969736243134,-83.47582017534896,-0.042286178378193,-111173173.0,0
104,2010-06-08,2510.084,2531.88,2491.65,2513.947,63032468.0,2.218000000000302,0.0,2.218000000000302,26.94051438729069,2481.97,2686.54,15.63132424109121,-84.36867575890878,-79.08131164042197,-82.59691846830489,-0.0425951322133922,-48140705.0,1
105,2010-06-09,2523.879,2589.47,2501.12,2583.87,96030984.0,69.92299999999977,0.0,69.92299999999977,49.1773757812554,2481.97,2686.54,49.81180036173438,-50.18819963826563,-72.67541924601392,-80.61261862374073,-0.0271273435399738,47890279.0,1
106,2010-06-10,2561.549,2581.05,2554.79,2562.58,74583964.0,-21.289999999999964,21.289999999999964,0.0,44.4268081395516,2491.65,2686.54,36.39488942480367,-63.60511057519632,-68.52625990357001,-78.19534687960332,-0.0350885450417901,-26693685.0,0
107,2010-06-11,2574.899,2590.98,2566.62,2569.942,66519280.0,7.36200000000008,0.0,7.36200000000008,46.4892844686762,2491.65,2686.54,40.17240494637999,-59.82759505362001,-63.907400569505626,-75.33775761748612,-0.0085662580092872,39825595.0,1
108,2010-06-17,2588.965,2595.51,2559.72,2560.245,54957039.0,-9.697000000000116,9.697000000000116,0.0,44.00709016878006,2491.65,2686.54,35.196777669454484,-64.80322233054552,-60.33371808313677,-72.33694971053421,-0.0031297174026382,-15131444.0,0
109,2010-06-18,2556.602,2568.86,2505.33,2513.222,67218453.0,-47.02299999999968,47.02299999999968,0.0,33.88426339116893,2491.65,2686.54,11.06880804556423,-88.93119195443577,-60.596634894753606,-69.98888674732673,-0.0226337712620597,-82349897.0,0
110,2010-06-21,2517.292,2587.34,2504.32,2586.21,78554425.0,72.98799999999983,0.0,72.98799999999983,53.17491078116874,2491.65,2686.54,48.51967776694546,-51.480322233054544,-54.290692702318665,-66.84924793827018,0.0131447402235163,-3795472.0,1
111,2010-06-22,2579.631,2598.35,2572.96,2588.698,63681459.0,2.487999999999829,0.0,2.487999999999829,53.706176548161686,2491.65,2665.39,55.85817888799349,-44.14182111200651,-48.53299659852655,-63.18599767027018,0.0137472964564047,59885987.0,1
