time,open,high,low,close,volume
2022-12-01 14:40:00,1283.06,1284.8,1282.8,1284.68,1630.1797
2022-12-01 14:45:00,1284.68,1285.36,1284.25,1285.12,997.8989
2022-12-01 14:50:00,1285.12,1286.12,1284.61,1285.21,968.2946
2022-12-01 14:55:00,1285.2,1285.39,1284.08,1284.52,566.3866
2022-12-01 15:00:00,1284.52,1284.81,1283.26,1283.27,701.8774
2022-12-01 15:05:00,1283.26,1283.27,1281.71,1282.19,1087.1741
2022-12-01 15:10:00,1282.18,1282.31,1280.63,1282.2,886.3498
2022-12-01 15:15:00,1282.18,1283.18,1281.79,1283.03,698.3978
2022-12-01 15:20:00,1283.04,1283.27,1280.94,1281.09,927.8978
2022-12-01 15:25:00,1281.08,1281.54,1280.46,1281.21,771.9936
2022-12-01 15:30:00,1281.22,1281.83,1280.07,1280.21,821.0774
2022-12-01 15:35:00,1280.21,1282.88,1280.17,1282.48,895.4344
2022-12-01 15:40:00,1282.49,1282.87,1281.84,1282.69,537.0204
2022-12-01 15:45:00,1282.69,1282.79,1282.27,1282.59,671.8694
2022-12-01 15:50:00,1282.59,1282.65,1279.3,1280.51,1122.0205
2022-12-01 15:55:00,1280.5,1281.39,1278.6,1278.76,1636.4445
2022-12-01 16:00:00,1278.76,1280.84,1278.71,1280.39,1185.0545
2022-12-01 16:05:00,1280.38,1280.97,1277.77,1277.77,1383.0032
2022-12-01 16:10:00,1277.78,1280.0,1277.28,1279.99,1386.0257
2022-12-01 16:15:00,1280.0,1281.46,1279.74,1280.65,871.3611
2022-12-01 16:20:00,1280.65,1281.02,1279.74,1280.38,951.5727
2022-12-01 16:25:00,1280.39,1280.71,1279.66,1279.67,1022.97
2022-12-01 16:30:00,1279.66,1280.49,1279.62,1280.27,1013.308
2022-12-01 16:35:00,1280.28,1281.72,1280.07,1281.55,1237.5144
2022-12-01 16:40:00,1281.55,1282.18,1281.37,1282.12,895.1134
2022-12-01 16:45:00,1282.13,1286.33,1281.84,1285.08,2441.4538
2022-12-01 16:50:00,1285.08,1285.47,1283.74,1284.36,1849.5814
2022-12-01 16:55:00,1284.37,1284.7,1283.78,1283.79,789.6827
2022-12-01 17:00:00,1283.79,1284.03,1282.26,1282.65,3573.9167
2022-12-01 17:05:00,1282.64,1282.65,1280.14,1280.62,3297.4369
2022-12-01 17:10:00,1280.62,1281.93,1280.36,1281.01,1021.6645
2022-12-01 17:15:00,1281.01,1282.26,1280.63,1281.57,1215.7688
2022-12-01 17:20:00,1281.56,1281.57,1279.55,1279.96,1368.9909
2022-12-01 17:25:00,1279.95,1280.28,1278.33,1279.7,1449.177
2022-12-01 17:30:00,1279.71,1280.14,1278.26,1279.39,1076.0973
2022-12-01 17:35:00,1279.38,1281.0,1279.3,1280.4,1526.8363
2022-12-01 17:40:00,1280.39,1282.43,1280.39,1281.65,1089.859
2022-12-01 17:45:00,1281.65,1282.71,1280.81,1282.07,1440.5592
2022-12-01 17:50:00,1282.07,1282.57,1281.8,1281.88,632.3935
2022-12-01 17:55:00,1281.87,1284.0,1281.87,1283.66,1726.3087
2022-12-01 18:00:00,1283.67,1284.11,1282.83,1284.07,1746.5791
2022-12-01 18:05:00,1284.07,1285.08,1283.93,1285.0,1748.5991
2022-12-01 18:10:00,1284.99,1285.0,1283.33,1283.83,1002.2908
2022-12-01 18:15:00,1283.82,1283.83,1283.01,1283.02,1073.8422
2022-12-01 18:20:00,1283.02,1283.36,1281.72,1281.9,1354.6362
2022-12-01 18:25:00,1281.89,1282.71,1281.52,1281.52,1546.3944
2022-12-01 18:30:00,1281.53,1283.98,1281.52,1283.03,5152.8407
2022-12-01 18:35:00,1283.03,1283.37,1281.43,1281.43,1329.539
2022-12-01 18:40:00,1281.43,1282.59,1281.43,1282.57,902.2396
2022-12-01 18:45:00,1282.57,1282.72,1282.05,1282.71,1676.0543
2022-12-01 18:50:00,1282.72,1282.72,1281.35,1281.7,1492.1671
2022-12-01 18:55:00,1281.7,1281.79,1279.76,1280.37,1201.8239
2022-12-01 19:00:00,1280.37,1280.45,1277.58,1280.0,3583.516
2022-12-01 19:05:00,1279.99,1281.69,1279.9,1281.0,960.6854
2022-12-01 19:10:00,1281.01,1281.27,1279.85,1280.62,1430.1473
2022-12-01 19:15:00,1280.61,1281.31,1280.45,1281.14,1062.3355
2022-12-01 19:20:00,1281.14,1281.18,1279.83,1279.84,710.8719
2022-12-01 19:25:00,1279.84,1280.07,1277.99,1279.65,1117.957
2022-12-01 19:30:00,1279.66,1280.24,1279.46,1280.03,798.1063
2022-12-01 19:35:00,1280.04,1280.81,1279.76,1280.53,814.5525
2022-12-01 19:40:00,1280.52,1281.45,1280.52,1281.41,1082.9396
2022-12-01 19:45:00,1281.41,1282.67,1280.76,1282.55,1387.7263
2022-12-01 19:50:00,1282.56,1282.72,1282.16,1282.71,3091.5912
2022-12-01 19:55:00,1282.71,1283.0,1282.49,1282.94,2692.7072
2022-12-01 20:00:00,1282.94,1284.8,1282.83,1283.66,4577.4689
2022-12-01 20:05:00,1283.67,1284.68,1283.66,1284.12,1881.2929
2022-12-01 20:10:00,1284.13,1287.73,1283.87,1286.56,2522.0681
2022-12-01 20:15:00,1286.56,1288.69,1285.71,1285.71,4270.5558
2022-12-01 20:20:00,1285.72,1286.05,1285.14,1285.21,817.2537
2022-12-01 20:25:00,1285.21,1286.21,1284.37,1286.2,1383.1261
2022-12-01 20:30:00,1286.21,1289.18,1286.12,1288.15,1973.0073
2022-12-01 20:35:00,1288.14,1288.26,1285.92,1286.28,1129.429
2022-12-01 20:40:00,1286.28,1290.36,1286.28,1289.52,1234.3826
2022-12-01 20:45:00,1289.53,1289.53,1287.01,1287.86,1847.0033
2022-12-01 20:50:00,1287.85,1287.95,1286.74,1287.28,741.4584
2022-12-01 20:55:00,1287.28,1289.13,1287.28,1288.44,810.7801
2022-12-01 21:00:00,1288.44,1288.44,1285.95,1287.8,1433.6956
2022-12-01 21:05:00,1287.81,1291.43,1287.56,1290.45,2099.1513
2022-12-01 21:10:00,1290.46,1290.46,1286.38,1286.95,1337.0028
2022-12-01 21:15:00,1286.96,1286.96,1285.82,1285.97,701.4063
2022-12-01 21:20:00,1285.96,1288.5,1285.84,1287.84,727.8305
2022-12-01 21:25:00,1287.84,1289.09,1286.56,1286.56,797.2149
2022-12-01 21:30:00,1286.57,1299.9,1282.01,1293.08,14335.0632
2022-12-01 21:35:00,1293.08,1293.08,1286.7,1290.93,4326.2547
2022-12-01 21:40:00,1290.93,1291.44,1284.58,1285.04,2639.9227
2022-12-01 21:45:00,1285.05,1285.11,1271.0,1271.61,16344.5446
2022-12-01 21:50:00,1271.61,1276.92,1269.49,1276.37,6986.374
2022-12-01 21:55:00,1276.38,1281.93,1275.75,1279.05,3370.5199
2022-12-01 22:00:00,1279.05,1279.05,1274.37,1274.58,2468.3301
2022-12-01 22:05:00,1274.58,1280.59,1274.57,1280.21,2382.5382
2022-12-01 22:10:00,1280.21,1281.79,1277.7,1278.33,2002.4732
2022-12-01 22:15:00,1278.33,1278.36,1274.78,1275.0,1687.7407
2022-12-01 22:20:00,1275.01,1276.4,1273.44,1274.94,2991.0968
2022-12-01 22:25:00,1274.93,1274.94,1271.0,1272.23,3114.395
2022-12-01 22:30:00,1272.23,1278.23,1271.7,1276.31,3569.5118
2022-12-01 22:35:00,1276.32,1278.15,1274.82,1274.98,1847.3427
2022-12-01 22:40:00,1274.99,1277.08,1274.5,1275.25,1593.6916
2022-12-01 22:45:00,1275.24,1278.64,1275.11,1278.4,2290.0954
2022-12-01 22:50:00,1278.39,1280.75,1277.98,1280.72,1703.3071
2022-12-01 22:55:00,1280.73,1283.24,1279.49,1279.96,3278.5476
2022-12-01 23:00:00,1279.96,1284.8,1276.3,1277.57,7097.147
2022-12-01 23:05:00,1277.58,1278.0,1273.36,1274.9,2666.1281
2022-12-01 23:10:00,1274.9,1274.91,1265.35,1267.5,5367.3098
2022-12-01 23:15:00,1267.51,1269.4,1262.77,1266.72,8967.8505
2022-12-01 23:20:00,1266.71,1268.21,1263.05,1265.75,3664.3247
2022-12-01 23:25:00,1265.74,1268.95,1265.23,1267.36,2968.7764
2022-12-01 23:30:00,1267.35,1269.93,1264.02,1269.36,2874.5896
2022-12-01 23:35:00,1269.35,1270.94,1268.32,1269.5,1821.5296
2022-12-01 23:40:00,1269.51,1270.08,1267.8,1268.91,1266.8291
2022-12-01 23:45:00,1268.92,1270.95,1268.13,1270.22,1256.0835
