time,open,high,low,close,volume
2021-05-21 12:00:00,2789.91,2807.24,2679.01,2687.3,547460.821
2021-05-21 16:00:00,2687.51,2785.8,2623.98,2712.18,627087.726
2021-05-21 20:00:00,2712.17,2762.34,2374.14,2422.59,1668655.712
2021-05-22 00:00:00,2422.59,2523.37,2308.18,2351.42,1364650.228
2021-05-22 04:00:00,2351.42,2438.0,2097.99,2431.01,1349285.335
2021-05-22 08:00:00,2431.24,2485.0,2306.54,2331.5,674101.429
2021-05-22 12:00:00,2331.5,2354.45,2151.63,2249.37,1042550.014
2021-05-22 16:00:00,2249.21,2479.0,2246.39,2415.73,951899.311
2021-05-22 20:00:00,2415.94,2489.65,2291.0,2367.85,865172.858
2021-05-23 00:00:00,2368.4,2399.0,2251.83,2255.68,580179.163
2021-05-23 04:00:00,2255.75,2385.5,2254.39,2295.15,450989.999
2021-05-23 08:00:00,2295.46,2383.41,2251.28,2318.74,508568.721
2021-05-23 12:00:00,2318.74,2318.74,2127.2,2158.08,720775.169
2021-05-23 16:00:00,2158.23,2172.9,1984.55,2115.07,1724886.216
2021-05-23 20:00:00,2115.07,2139.0,1864.88,1925.2,2042482.638
2021-05-24 00:00:00,1925.21,2000.0,1728.85,1967.04,1961553.793
2021-05-24 04:00:00,1967.04,2149.73,1966.71,2096.63,839407.324
2021-05-24 08:00:00,2096.62,2198.64,2079.0,2141.55,748257.904
2021-05-24 12:00:00,2141.55,2296.25,2082.56,2289.45,766258.49
2021-05-24 16:00:00,2289.42,2376.0,2222.29,2366.71,948920.513
2021-05-24 20:00:00,2366.7,2529.0,2340.0,2508.87,1330094.657
2021-05-25 00:00:00,2508.57,2665.0,2415.51,2651.37,1069516.831
2021-05-25 04:00:00,2651.22,2675.0,2530.0,2649.27,851217.881
2021-05-25 08:00:00,2649.49,2750.0,2538.03,2584.01,934108.643
2021-05-25 12:00:00,2584.01,2684.2,2520.66,2660.66,685086.776
2021-05-25 16:00:00,2660.67,2675.59,2380.6,2393.88,1055122.195
2021-05-25 20:00:00,2393.61,2648.84,2381.05,2610.51,1359391.723
2021-05-26 00:00:00,2610.1,2625.0,2481.59,2512.26,696504.503
2021-05-26 04:00:00,2512.26,2737.32,2504.98,2706.83,592259.103
2021-05-26 08:00:00,2706.82,2846.37,2642.87,2839.5,664354.446
2021-05-26 12:00:00,2839.74,2899.49,2771.9,2890.33,600870.576
2021-05-26 16:00:00,2890.34,2913.0,2777.0,2834.37,713087.642
2021-05-26 20:00:00,2834.36,2869.43,2687.33,2747.3,919754.135
2021-05-27 00:00:00,2747.29,2795.29,2666.0,2741.23,740057.167
2021-05-27 04:00:00,2741.17,2887.42,2723.89,2884.27,413987.833
2021-05-27 08:00:00,2884.16,2893.03,2634.0,2681.03,843705.661
2021-05-27 12:00:00,2681.16,2758.58,2646.39,2736.14,552713.755
2021-05-27 16:00:00,2736.14,2845.0,2684.0,2828.05,588134.988
2021-05-27 20:00:00,2828.04,2871.27,2776.38,2806.25,604354.788
2021-05-28 00:00:00,2806.25,2817.26,2735.18,2758.88,433550.652
2021-05-28 04:00:00,2758.68,2796.84,2701.18,2742.77,419030.09
2021-05-28 08:00:00,2742.77,2763.57,2666.0,2716.6,409584.951
2021-05-28 12:00:00,2716.49,2716.49,2512.18,2566.73,853455.125
2021-05-28 16:00:00,2566.69,2585.0,2419.57,2437.11,1104949.411
2021-05-28 20:00:00,2437.11,2618.4,2422.0,2558.22,957434.646
2021-05-29 00:00:00,2558.19,2573.18,2455.82,2500.13,716565.565
2021-05-29 04:00:00,2500.13,2526.29,2324.48,2411.66,691077.033
2021-05-29 08:00:00,2411.65,2549.25,2394.73,2527.04,553666.721
2021-05-29 12:00:00,2527.04,2577.04,2463.72,2489.5,596797.227
2021-05-29 16:00:00,2489.34,2497.32,2375.0,2449.95,728684.868
2021-05-29 20:00:00,2449.95,2451.14,2284.49,2329.16,1029085.982
2021-05-30 00:00:00,2329.16,2388.9,2220.08,2248.69,960119.521
2021-05-30 04:00:00,2248.7,2323.0,2208.04,2277.99,599668.745
2021-05-30 08:00:00,2277.99,2310.0,2179.13,2296.3,695059.342
2021-05-30 12:00:00,2296.55,2464.1,2275.67,2451.39,751389.733
2021-05-30 16:00:00,2451.37,2476.83,2376.0,2462.35,661735.541
2021-05-30 20:00:00,2462.72,2470.0,2340.0,2382.46,671731.22
2021-05-31 00:00:00,2382.46,2464.95,2364.14,2443.1,506945.962
2021-05-31 04:00:00,2443.09,2461.0,2377.55,2386.11,356122.568
